Datetime,value,trend,seasonal,resid
2022-01-01,-0.4196695876896574,0.10863400850819689,-0.44749203396304826,-0.08081156223480603
2022-01-02,-0.3124549518645563,0.11677189811686388,-0.40277925567398715,-0.02644759430743303
2022-01-03,0.032485042759162,0.12478771703951806,0.23848062171928544,-0.3307832959996415
2022-01-04,0.9238903032316954,0.13267601473005092,0.8629305481292437,-0.07171625962759925
2022-01-05,0.3010244174522408,0.14043477587885989,-0.1349597299045022,0.29554937147788307
2022-01-06,0.2107551194001795,0.14806271222715212,-0.15153805823782274,0.2142304654108501
2022-01-07,-0.1117778697056201,0.15555500326564112,-0.14717823378756825,-0.12015463918369297
2022-01-08,0.0761522264201356,0.16290388602068276,0.044633990156677496,-0.13138564975722467
2022-01-09,0.0190566214745608,0.17010225653539998,-0.037049712191924156,-0.11399592286891502
2022-01-10,-0.0111751879522176,0.17714465750161282,0.03789781053466371,-0.22621765598849414
2022-01-11,0.0556645222983924,0.18402748722022447,-0.13597138269412423,0.007608417772292181
2022-01-12,0.4173939352915561,0.19074958825264726,0.02750484463199706,0.1991395024069118
2022-01-13,0.1214494591485322,0.1973101069055994,-0.24723842207603888,0.1713777743189717
2022-01-14,-0.2111488100813128,0.20370623515763414,-0.42179869270778336,0.006943647468836411
2022-01-15,-0.0269767583481016,0.20993315231560453,-0.2126319482079835,-0.024277962455722613
2022-01-16,0.0438088517037917,0.2159855060304075,0.15252960910717694,-0.3247062634337927
2022-01-17,0.0163174252031268,0.2218588121709565,-0.08416319818455473,-0.12137818878327496
2022-01-18,0.2953756078222728,0.2275523005646926,-0.004560350118397378,0.07238365737597757
2022-01-19,0.4040063397075429,0.23306838001309446,-0.07213837203465628,0.24307633172910473
2022-01-20,-0.1134245683036135,0.23841045345597958,-0.36042019342831116,0.008585171668718083
2022-01-21,0.4112858003161863,0.2435813539920223,0.3377254068158049,-0.1700209604916409
2022-01-22,1.0595496561794455,0.24858622606989497,0.5611571771123351,0.2498062529972154
2022-01-23,0.0917494954244872,0.25343542735133645,-0.15655186334636073,-0.005134068580488538
2022-01-24,0.7393535679422548,0.25814143592778727,0.04404989033603106,0.43716224167843654
2022-01-25,0.2478001593850975,0.26271913472610936,-0.22277958902697947,0.2078606136859676
2022-01-26,0.1352260790671093,0.2671777065316955,-0.227007914454444,0.0950562869898578
2022-01-27,0.8093583382494844,0.27151136192312186,0.5171365343407703,0.020710441985592243
2022-01-28,0.1019119433264741,0.27568052418103506,-0.12598945144211635,-0.04777912941244461
2022-01-29,0.2513589230605927,0.2795811766330165,-0.12503556250300002,0.09681330893057621
2022-01-30,0.970551164915102,0.2830510557543659,0.4809317839718815,0.20656832518885454
2022-01-31,1.62716373009571,0.2813182968451228,-0.3187942059257448,1.664639639176332
2022-02-01,1.2848086941530643,0.2792297760028469,-0.27770301212386095,1.2832819302740783
2022-02-02,1.0196980376403368,0.2768724882986769,0.24865879324059256,0.49416675610106736
2022-02-03,-0.3637660575415752,0.2742999453934212,0.6609853212718992,-1.2990513242068957
2022-02-04,-0.283373894445357,0.2714682206698903,-0.055859082316356425,-0.4989830327988909
2022-02-05,0.0245671560842191,0.2683504644286523,-0.09069659828407467,-0.1530867100603585
2022-02-06,1.2974863224977051,0.26498009272979,-0.05680181784066529,1.0893080476085804
2022-02-07,2.4299171540440283,0.2613688854672153,0.11516383935178276,2.0533844292250305
2022-02-08,0.4402778721472488,0.25746850452824704,-0.006682846162128775,0.18949221378113051
2022-02-09,1.0628287133649867,0.25322864124005134,0.02469414972822478,0.7849059223967108
2022-02-10,0.2386220859849539,0.2486004745630179,-0.09860831692360361,0.08862992834553965
2022-02-11,0.2561750721296918,0.24349608499483658,0.15538948918573986,-0.14271050205088462
2022-02-12,-0.2203986228344189,0.23784021127450222,-0.11464050429716267,-0.3435983298117585
2022-02-13,-0.1613642045020504,0.23160875760041646,-0.24983784732089062,-0.14313511478157626
2022-02-14,-0.0917709492194918,0.22483308590895815,-0.08883283081150495,-0.227771204316945
2022-02-15,0.7639425694726212,0.2176204557292041,-0.019929468960505094,0.5662515827039222
2022-02-16,1.7109737972539525,0.21010095720522184,-0.10883238653428588,1.6097052265830165
2022-02-17,0.1126986749887185,0.20238329499470412,-0.08535143084811657,-0.0043331891578690385
2022-02-18,-0.1756583404044547,0.19457586114278516,-0.13576302807504853,-0.23447117347219132
2022-02-19,-0.0550715340039954,0.18684892514313245,-0.24249215662565218,0.0005716974785243412
2022-02-20,0.5982382111073142,0.17934727611260493,0.19180758417362156,0.22708335082108777
2022-02-21,0.2979987837509406,0.17212230270225343,0.327504159958816,-0.20162767891012884
2022-02-22,-0.0047501693501199,0.16518741587370836,-0.17505655377749713,0.005118968553668862
2022-02-23,-0.3515204697263919,0.15849828064023044,0.013170569339341406,-0.5231893197059637
2022-02-24,-0.1574454977453582,0.15198895271522544,-0.17658061929576865,-0.132853831164815
2022-02-25,-0.1210466515576881,0.1455867062723783,-0.3223944182153462,0.05576106038527981
2022-02-26,0.4947563099913039,0.13917556324806143,0.15825089377984802,0.19732985296339442
2022-02-27,0.2403215280276147,0.13258504526943682,-0.034583737674291286,0.14232022043246917
2022-02-28,-0.0072273081592176,0.12560816599868502,-0.04232802419697718,-0.09050744996092544
2022-03-01,0.6305419198550413,0.11806600182804837,0.47135588293895025,0.04112003508804264
2022-03-02,0.2281707135767483,0.10987006029550972,-0.19491295346852577,0.3132136067497644
2022-03-03,-0.1906612094676164,0.10097938199248763,-0.16808842046023942,-0.1235521709998646
2022-03-04,0.4536348522689336,0.09136126207431262,0.25475442721151376,0.1075191629831072
2022-03-05,0.681070113891219,0.08107737934075251,0.438064017541304,0.16192871700916248
2022-03-06,0.0452383538019878,0.07029164063770853,0.014981088061180245,-0.040034374896900975
2022-03-07,-0.2842552956245177,0.05912821012135108,-0.02987507178111705,-0.3135084339647517
2022-03-08,0.0599473568421643,0.04769834796916712,0.0305493644679731,-0.01830035559497592
2022-03-09,0.8984425156666931,0.03614866204168781,0.17522085127492687,0.6870730023500784
2022-03-10,0.1069201386977301,0.024616563335349017,0.022587447509500428,0.05971612785288065
2022-03-11,0.0219828516111075,0.013178902362594948,0.01836405903293704,-0.00956010978442449
2022-03-12,-0.1685719143445358,0.0018700252353792183,-0.048128574453540074,-0.12231336512637495
2022-03-13,-0.0255816224869819,-0.009292715759543303,0.2808705397249487,-0.2971594464523873
2022-03-14,1.34789126504231,-0.020316674742601334,-0.00920493271173808,1.3774128724966495
2022-03-15,0.197835094965859,-0.03120894972288473,-0.09325196308796789,0.32229600777671163
2022-03-16,0.4643823337469601,-0.04195651466909861,0.0018394284500347089,0.504499419966024
2022-03-17,1.9209766120644705,-0.05256420517645638,-0.207013123982815,2.180553941223742
2022-03-18,0.4266094710058216,-0.06303276333785422,-0.13809190054779727,0.6277341348914731
2022-03-19,-0.3053179251192246,-0.07332485273576497,-0.15949614883803157,-0.07249692354542808
2022-03-20,-0.3058105470521994,-0.08341545111365355,-0.18696631955055218,-0.035428776387993674
2022-03-21,-0.1185568802462005,-0.09335878108532675,-0.11986810303004337,0.09467000386916963
2022-03-22,-0.0508598178760799,-0.10322413648598694,0.030196218893200136,0.022168099716706913
2022-03-23,-0.32057913205427,-0.11304435108714518,0.09982397225934471,-0.30735875322646955
2022-03-24,-0.4058118811175323,-0.122825020799749,-0.2103070521039087,-0.0726798082138746
2022-03-25,-0.4188209453629014,-0.13249639463351745,-0.016522426418364045,-0.2698021243110199
2022-03-26,-0.5638328741919175,-0.1419785405451551,-0.12291562724992068,-0.2989387063968417
2022-03-27,-0.8218044774872759,-0.15118908996721625,-0.40145506813600407,-0.2691603193840556
2022-03-28,-0.5694490117636646,-0.1600203247906871,-0.17819241394140128,-0.2312362730315762
2022-03-29,-0.1232017481876794,-0.16834295672294514,0.06023839678184505,-0.015097188246579296
2022-03-30,-0.1812874226352456,-0.1760465265605144,0.04601543933658921,-0.051256335411320436
2022-03-31,-0.1170468686350727,-0.18309087269370317,0.5005813781794435,-0.43453737412081306
2022-04-01,-0.4959986173945887,-0.1894667180366638,-0.058177956240237416,-0.24835394311768752
2022-04-02,0.1677603113472958,-0.19512971143019286,-0.07367841639282266,0.4365684391703113
2022-04-03,-0.103823627593308,-0.20007372591216344,0.21680664640619235,-0.1205565480873369
2022-04-04,0.2138741812022598,-0.20428933972329255,0.21024796543893287,0.20791555548661947
2022-04-05,0.2727337662487228,-0.2077392898047172,0.12148154428288922,0.3589915117705508
2022-04-06,0.1429556150772421,-0.21041099571404198,0.03140024625405476,0.3219663645372293
2022-04-07,-0.1151748011298794,-0.21241521962407922,0.09261531644578448,0.004625102048415319
2022-04-08,-0.3562486007162721,-0.21391408865339367,0.30670940567158245,-0.44904391773446095
2022-04-09,-0.4342500927366213,-0.21498602174179085,0.02805189136665939,-0.2473159623614898
2022-04-10,-0.5748761525004307,-0.21561464544724881,-0.03180487729419325,-0.3274566297589886
2022-04-11,-0.2320320007566699,-0.21570380920281051,0.024193435859180355,-0.040521627413039774
2022-04-12,0.4357057185238966,-0.21511672117787736,0.402254711473785,0.24856772822798898
2022-04-13,0.3192880495049198,-0.21376632520898145,0.13317186451801158,0.39988251019588966
2022-04-14,-0.2701500077985521,-0.21167508311897643,0.07224306916726919,-0.13071799384684485
2022-04-15,0.0404686607531704,-0.20887755449864476,0.10661505317997191,0.14273116207184325
2022-04-16,-0.5401103205796806,-0.20541767408763736,-0.43069973521195004,0.09600708871990685
2022-04-17,-0.7090591161797504,-0.20138725807601768,-0.11219411612058937,-0.39547774198314334
2022-04-18,-0.5923235656194343,-0.19691831036546062,-0.22205901403867992,-0.17334624121529382
2022-04-19,-0.6465513846129872,-0.1921961426892975,-0.19333453560064637,-0.2610207063230433
2022-04-20,-0.3593109513136551,-0.18739335028738954,0.035399303830419906,-0.20731690485668544
2022-04-21,-0.2326347201413156,-0.1825629587463318,-0.17470579429949717,0.12463403290451339
2022-04-22,0.002218229427541,-0.1776700404177926,-0.06927890871274768,0.2491671785580813
2022-04-23,-0.1278626614162407,-0.17273146582751867,-0.25083498508887325,0.2957037895001512
2022-04-24,0.3432447641926675,-0.1678253840641558,0.02296626231086187,0.48810388594596144
2022-04-25,-0.02525007869363,-0.16307773420080135,-0.01388052458862578,0.15170818009579712
2022-04-26,-0.7134872624993387,-0.15863202806372154,-0.43267277035044943,-0.12218246408516772
2022-04-27,-0.9143380201499228,-0.15464132722324042,-0.4943489007628062,-0.2653477921638762
2022-04-28,-0.2222565380489357,-0.1511725125781974,0.16486654732461334,-0.23595057279535162
2022-04-29,0.0412364169262461,-0.14820276202522334,0.19293824993985384,-0.003499070988384395
2022-04-30,0.0318043645173995,-0.14566624362453454,0.5702496397824433,-0.3927790316405092
2022-05-01,-0.1190945318602147,-0.14348388212971722,-0.009711084096798646,0.03410043436630117
2022-05-02,-0.2898842586069328,-0.14158569437421695,-0.10496184145810128,-0.04333672277461456
2022-05-03,-0.0474620612172681,-0.13987726875193116,0.05093951178339962,0.04147569575126343
2022-05-04,-0.76201460169639,-0.13834362094580313,0.01833153885456618,-0.6420025196051531
2022-05-05,-0.2188522922986161,-0.13702942808678945,0.28450958980157165,-0.3663324540133983
2022-05-06,0.0619266897097484,-0.13590791093799193,0.05831101953775346,0.13952358110998686
2022-05-07,0.0934011425950602,-0.1349130428047812,0.029001687334085206,0.19931249806575618
2022-05-08,0.288768669449375,-0.1339038249012885,0.04891707683078107,0.37375541751988245
2022-05-09,0.3502869536647154,-0.13277063992106936,-0.09417870828657424,0.577236301872359
2022-05-10,0.5678108216524438,-0.13151490045309747,-0.138552051853807,0.8378777739593483
2022-05-11,1.8525611302963187,-0.13026189023913637,0.283029287726126,1.699793732809329
2022-05-13,0.8466866483564468,-0.12919615252087296,0.391157949910462,0.5847248509668578
2022-05-14,0.0118164914754174,-0.12849000893902643,0.1743632799959709,-0.03405677958152706
2022-05-15,0.1730468689432493,-0.12826267359273488,0.06289497779184074,0.23841456474414346
2022-05-16,-0.2521343477476516,-0.1285987903003445,0.08801541815593827,-0.21155097560324537
2022-05-17,-1.2078481074355767,-0.12950717586436605,-0.4817385964490497,-0.596602335122161
2022-05-18,-0.4552393751587784,-0.13091035997961062,-0.1821382702530705,-0.14219074492609726
2022-05-19,0.0465857669719276,-0.13273015511670697,-0.30228660065218144,0.48160252274081605
2022-05-20,0.1818723772080064,-0.13490149755716366,-0.1107238130531337,0.4274976878183038
2022-05-21,0.0073031093366944,-0.137454260699071,0.371426305811134,-0.2266689357753686
2022-05-22,-0.6828056698575348,-0.14056351704862216,-0.17796281796496488,-0.3642793348439477
2022-05-23,-0.4106223333494733,-0.14446358284276917,0.09040364622848847,-0.35656239673519263
2022-05-24,-0.5304390330580121,-0.14932900653900108,-0.3304352642939036,-0.050674762225107445
2022-05-25,-0.3549414773186474,-0.1552734421800679,0.18935084440101005,-0.3890188795395896
2022-05-26,-0.0103742157261102,-0.16231201520467636,-0.11868720555715383,0.27062500503571996
2022-05-27,-0.3718317515496571,-0.1703583529192186,-0.36533142442378014,0.16385802579334166
2022-05-28,-0.7850240276888959,-0.17921524801996874,-0.5816749315637932,-0.024133848105133915
2022-05-29,0.3577328142861204,-0.1886614801619695,0.23295531493482846,0.3134389795132615
2022-05-30,1.3681481870934618,-0.198463724897777,0.18815636669114386,1.3784555453000948
2022-05-31,1.1287371262040231,-0.20835058667900663,0.8597742930778617,0.47731341980516806
2022-06-01,-0.0955405554597133,-0.21802900166522077,0.08475618212497722,0.037732264080530264
2022-06-02,-0.5908594496646611,-0.22714956748415122,-0.099129419119478,-0.2645804630610319
2022-06-03,-0.0495875426762059,-0.2353628242176996,-0.22310542216198814,0.40888070370348184
2022-06-04,-0.5483242476482895,-0.2424168519351829,0.0058286315991028445,-0.3117360273122094
2022-06-05,0.5064656860556351,-0.24825744814897752,0.2618563972051381,0.4928667369994746
2022-06-06,-0.2004636555273159,-0.2529958580024107,-0.1283818166007032,0.180914019075798
2022-06-07,-0.401073492798855,-0.25676260745641866,0.018185502528328235,-0.1624963878707646
2022-06-08,-0.5800828897461994,-0.25976113040557575,-0.06656719602079889,-0.25375456331982477
2022-06-09,-0.5531815119255088,-0.26227126571143133,-0.19140770882818867,-0.09950253738588877
2022-06-10,-0.6273816441057605,-0.2645820640658608,-0.18256596392588173,-0.1802336161140179
2022-06-11,0.1457819744476586,-0.26694066462593824,0.5371005392259626,-0.12437790015236572
2022-06-12,-0.2033883180443225,-0.2695694630179517,0.1641838614604302,-0.09800271648680103
2022-06-13,-0.4185619687616716,-0.2725418720356173,-0.15634596473133186,0.010325868005277572
2022-06-14,-0.2084980727320581,-0.2757688683209536,-0.005968684771639676,0.07323948036053518
2022-06-15,-0.3709277542209551,-0.2791014917269038,0.07643628216144706,-0.16826254465549834
2022-06-16,1.3046760313015464,-0.28244660683374057,-0.28684142618502273,1.8739640643203097
2022-06-17,-0.3721487853975573,-0.28581925379238654,-0.06910100250646577,-0.01722852909870498
2022-06-18,-0.9253290249388536,-0.28918406678962,-0.30724605984435027,-0.32889889830488334
2022-06-19,-0.6940635451527729,-0.2923830813441828,0.037976473113687015,-0.43965693692227714
2022-06-20,1.3175598081321795,-0.2951347297993651,0.6699620472181891,0.9427324907133556
2022-06-21,2.5921063950787544,-0.29717373100265787,0.011103666755177617,2.8781764593262347
2022-06-22,1.2025306206935815,-0.29826002383072486,0.18240015473800208,1.3183904897863044
2022-06-23,-1.0079353515396208,-0.29822511604166246,-0.36170725681950044,-0.34800297867845786
2022-06-24,0.4567701870039604,-0.29698608446542973,0.11864371502298066,0.6351125564464095
2022-06-25,1.3792029611963723,-0.29451464478623546,-0.2992339735492193,1.972951579531827
2022-06-26,1.8542133644828305,-0.29082152041243686,-0.3472792476921262,2.4923141325873934
2022-06-27,-0.8451165738867596,-0.2859734196361975,-0.4988650072787348,-0.06027814697182737
2022-06-28,-0.0209552673898391,-0.28013844256758663,0.21487306467692946,0.04431011050081807
2022-06-29,0.3002350628779532,-0.2734566057966601,0.03372088128540448,0.5399707873892088
2022-06-30,0.8062966032540441,-0.2660597391437105,0.8991244382188046,0.17323190417894996
2022-07-01,1.5995309210246875,-0.25803820126838184,0.157298662371092,1.7002704599219776
